HISCO,EN_HISCO_TEXT,STATUS,RELATION,PRODUCT,HISCLASS,HISCLASS_5,SOCPO,HISCAM_U1
55190,Other Building Caretakers,33,,,5,2,1,39.88
55190,Other Building Caretakers,,,,5,2,2,39.88
55200,"Charworkers, Cleaners and Related Workers",,,,,,,
55220,Charworker,11,,,11,5,42,37.18
55220,Charworker,31,,,11,5,3,37.18
55220,Charworker,32,,,11,5,1,37.18
55220,Charworker,33,,,11,5,1,37.18
55220,Charworker,,,,11,5,1,37.18
55230,Window Cleaner,31,,,11,5,3,37.18
55230,Window Cleaner,32,,,11,5,1,37.18
55230,Window Cleaner,33,,,11,5,1,37.18
55230,Window Cleaner,,,,11,5,2,37.18
55240,Chimney Sweep,23,,,11,5,1,55.09
55240,Chimney Sweep,31,,,11,5,3,55.09
55240,Chimney Sweep,33,,,11,5,1,55.09
55240,Chimney Sweep,,,,11,5,2,55.09
55290,"Other Charworkers, Cleaners and Related Workers",33,,,11,5,1,38.59
55290,"Other Charworkers, Cleaners and Related Workers",,,,11,5,1,38.59
56000,"Launderers, DryCleaners and Pressers",,,,,,,
56010,"Launderer,  General",11,,,9,3,42,55.97
56010,"Launderer,  General",12,,,9,3,3,55.97
56010,"Launderer,  General",21,,,6,2,42,55.97
56010,"Launderer,  General",31,,,6,2,3,55.97
56010,"Launderer,  General",32,,,9,3,1,55.97
56010,"Launderer,  General",33,,,11,5,1,55.97
56010,"Launderer,  General",,51,,,,2,55.97
56010,"Launderer,  General",,,,9,3,2,55.97
56020,Laundering MachineOperator,,,,9,3,2,55.97
56030,DryCleaning MachineOperator,,,,,,,
56040,DryCleaner (Hand),,,,9,3,2,55.97
56050,Spotter (DryCleaner),,,,9,3,2,55.97
56060,Laundry Pressing MachineOperator,11,,,9,3,42,55.97
56060,Laundry Pressing MachineOperator,,,,9,3,2,55.97
56065,Presser (Hand or Machine),11,,,9,3,42,55.97
56065,Presser (Hand or Machine),23,,,9,3,1,55.97
56065,Presser (Hand or Machine),33,,,11,5,1,55.97
56065,Presser (Hand or Machine),,,,9,3,2,55.97
56070,Presser (Hand),31,,,6,2,3,55.97
56070,Presser (Hand),33,,,11,5,1,55.97
56070,Presser (Hand),,,,9,3,2,55.97
56080,Wardrobe Mistress (Stage and Studio),,,,9,3,2,55.97
56090,"Other Launderers, DryCleaners and Pressers",11,,,11,5,42,55.97
56090,"Other Launderers, DryCleaners and Pressers",12,,,11,5,3,55.97
56090,"Other Launderers, DryCleaners and Pressers",31,,,11,5,3,55.97
56090,"Other Launderers, DryCleaners and Pressers",33,,,11,5,1,55.97
56090,"Other Launderers, DryCleaners and Pressers",,,,11,5,2,55.97
57000,"Hairdressers, Barbers, Beauticians and Related Workers",,,,,,,
57020,Women's Hairdresser,31,,,6,2,42,59.34
57020,Women's Hairdresser,,,,9,3,3,59.34
57025,Womenâ€™s or Menâ€™s Hairdresser,21,,,6,2,42,59.34
57025,Womenâ€™s or Menâ€™s Hairdresser,23,,,9,3,2,59.34
57025,Womenâ€™s or Menâ€™s Hairdresser,31,,,6,2,42,59.34
57025,Womenâ€™s or Menâ€™s Hairdresser,32,,,9,3,2,59.34
57025,Womenâ€™s or Menâ€™s Hairdresser,33,,,11,5,2,59.34
57025,Womenâ€™s or Menâ€™s Hairdresser,,,,9,3,3,59.34
57030,Barber Hairdresser,21,,,6,2,42,59.34
57030,Barber Hairdresser,23,,,9,3,2,59.34
57030,Barber Hairdresser,31,,,6,2,42,59.34
57030,Barber Hairdresser,32,,,9,3,2,59.34
57030,Barber Hairdresser,33,,,11,5,2,59.34
57030,Barber Hairdresser,,,,9,3,3,59.34
57040,Beautician,,,,9,3,2,59.34
57050,Manicurist,31,,,6,2,3,59.34
57050,Manicurist,33,,,11,5,1,59.34
57050,Manicurist,,,,9,3,2,59.34
57060,MakeUp Man (Stage and Studio),,,,9,3,2,59.34
57070,Bath Attendant,33,,,11,5,1,59.34
57070,Bath Attendant,,,,9,3,2,59.34
57090,"Other Barbers, Hairdressers, Beauticians and Related Workers",,,,7,3,3,59.34
58000,Protective Service Workers,,,,,,,
58100,FireFighters,,,,,,,
58110,FireFighter,31,,,6,2,3,59.72
58110,FireFighter,33,,,9,3,1,59.72
58110,FireFighter,,21,,,,2,59.72
58110,FireFighter,,,,7,3,2,59.72
58120,Fire Prevention Specialist,,,,,,,
58130,FireSalvage Specialist,,,,,,,
58140,Aircraft Accident FireFighter,,,,,,,
58200,Policemen and Detectives,,,,,,,
58220,Policeman and other Maintainers of Law and Order (except Military),23,,,5,2,3,54.83
58220,Policeman and other Maintainers of Law and Order (except Military),31,21,,,,42,54.83
58220,Policeman and other Maintainers of Law and Order (except Military),31,,,3,2,42,54.83
58220,Policeman and other Maintainers of Law and Order (except Military),33,21,,,,2,54.83
58220,Policeman and other Maintainers of Law and Order (except Military),33,,,5,2,2,54.83
58220,Policeman and other Maintainers of Law and Order (except Military),,31,,,,42,54.83
58220,Policeman and other Maintainers of Law and Order (except Military),,,,4,2,42,54.83
58225,Military Policeman,31,21,,,,42,58.36
58225,Military Policeman,31,,,3,2,42,58.36
58225,Military Policeman,33,,,5,2,2,58.36
58225,Military Policeman,,21,,,,42,58.36
58225,Military Policeman,,,,4,2,42,58.36
58230,Detective,31,,,3,2,5,61.25
58230,Detective,33,,,5,2,42,61.25
58230,Detective,,,,4,2,5,61.25
58240,Private Police Guard,,,,5,2,5,61.25
58300,Military,31,,,6,2,3,59.45
58300,Military,32,,,9,3,1,59.45
58300,Military,33,,,11,5,1,59.45
58300,Military,41,,,,,1,59.45
58300,Military,,21,,,,1,59.45
58300,Military,,,,9,3,1,59.45
58320,Officer,23,,,3,2,42,95.41
58320,Officer,31,21,,,,5,95.41
58320,Officer,31,,,1,1,5,95.41
58320,Officer,33,,,3,2,42,95.41
58320,Officer,41,,,,,42,95.41
58320,Officer,51,,,1,1,5,95.41
58320,Officer,52,,,1,1,5,95.41
58320,Officer,,21,,,,5,95.41
58320,Officer,,,,1,1,5,95.41
58330,NonCommissioned Officer,23,,,3,2,2,61.68
58330,NonCommissioned Officer,31,31,,,,42,61.68
58330,NonCommissioned Officer,31,,,3,2,42,61.68
58330,NonCommissioned Officer,32,21,,,,2,61.68
58330,NonCommissioned Officer,32,,,3,2,2,61.68
58330,NonCommissioned Officer,33,,,3,2,3,61.68
58330,NonCommissioned Officer,,21,,,,3,61.68
58330,NonCommissioned Officer,,,,3,2,3,61.68
58340,Other Military Ranks,31,,,6,2,3,52.11
58340,Other Military Ranks,32,,,9,3,1,52.11
58340,Other Military Ranks,33,,,11,5,1,52.11
58340,Other Military Ranks,,21,,,,2,52.11
58340,Other Military Ranks,,,,9,3,2,52.11
58900,Protective Service Workers Not Elsewhere Classified,,,,,,,
58920,Private Inquiry Agent,,,,,,,
58930,Prison Guard,31,,,4,2,3,64.16
58930,Prison Guard,33,,,5,2,1,64.16
58930,Prison Guard,,21,,,,2,64.16
58930,Prison Guard,,,,5,2,2,64.16
58940,Watchman,31,,,4,2,3,54.4
58940,Watchman,32,,,5,2,1,54.4
58940,Watchman,33,,,5,2,1,54.4
58940,Watchman,,21,,,,1,54.4
58940,Watchman,,,,5,2,1,54.4
58990,Other Protective Service Workers,31,,,4,2,1,65
58990,Other Protective Service Workers,33,,,5,2,1,65
58990,Other Protective Service Workers,,,,5,2,1,65
59000,Service Workers Not Elsewhere Classified,,,,,,,
59100,Guides,,,,5,2,42,62.33
59120,Travel Guide,,,,5,2,2,62.33
59130,Sightseeing Guide,,,,,,,
59200,Undertakers and Embalmers,,,,,,,
59220,Undertaker,31,,,3,2,42,59.91
59220,Undertaker,33,,,5,2,2,59.91
59220,Undertaker,,,,4,2,42,59.91
59230,Embalmer,,,,,,,
59290,Other Undertakers and Embalmers,31,,,6,2,3,63.88
59290,Other Undertakers and Embalmers,,,,9,3,1,63.88
59900,Other Service Workers,,,,,,,
59920,Bookmaker (Sport),,,,,,,
59930,Croupier,,,,,,,
59940,Nursing Aid,31,,,6,2,3,54.99
59940,Nursing Aid,33,21,,,,1,54.99
59940,Nursing Aid,33,,,11,5,1,54.99
59940,Nursing Aid,,,,9,3,2,54.99
59950,Practical Aid (Pharmacy),22,,,9,3,1,62.68
59950,Practical Aid (Pharmacy),33,,,11,5,1,62.68
59950,Practical Aid (Pharmacy),,,,9,3,2,62.68
59960,Practical Aid (Veterinary),,,,,,,
59970,Aircraft Cabin Attendant,,,,,,,
59980,Prostitute,,,,11,5,1,37.18
59990,Other Service Workers Not Elsewhere Classified,11,,,9,3,42,63.88
59990,Other Service Workers Not Elsewhere Classified,23,,,9,3,1,63.88
59990,Other Service Workers Not Elsewhere Classified,31,,,6,2,3,63.88
59990,Other Service Workers Not Elsewhere Classified,33,,,11,5,2,63.88
59990,Other Service Workers Not Elsewhere Classified,,21,,,,2,63.88
59990,Other Service Workers Not Elsewhere Classified,,,,9,3,2,63.88
61000,Farmers,,,,,,,
61100,General Farmers,,,,,,,
61110,General Farmer,11,,,8,4,41,49.91
61110,General Farmer,12,13,,,,3,49.91
61110,General Farmer,12,,,8,4,3,49.91
61110,General Farmer,22,,,8,4,2,49.91
61110,General Farmer,23,,,10,5,1,49.91
61110,General Farmer,31,,,8,4,41,49.91
61110,General Farmer,32,,,8,4,1,49.91
61110,General Farmer,33,31,,,,1,49.91
61110,General Farmer,33,,,8,4,1,49.91
61110,General Farmer,,13,,,,41,49.91
61110,General Farmer,,,,8,4,41,49.91
61115,Small Subsistence Farmer (Husbandman),12,,,10,5,2,48.63
61115,Small Subsistence Farmer (Husbandman),,,,10,5,2,48.63
61220,Field Crop Farmer,11,,,8,4,41,50.88
61220,Field Crop Farmer,12,,,8,4,3,50.88
61220,Field Crop Farmer,33,,,8,4,1,50.88
61220,Field Crop Farmer,,,,8,4,41,50.88
61230,Orchard and Related Tree and Shrub Crop Farmer,23,,,10,5,1,50.88
61230,Orchard and Related Tree and Shrub Crop Farmer,31,,,8,4,41,50.88
61230,Orchard and Related Tree and Shrub Crop Farmer,32,,,8,4,1,50.88
61230,Orchard and Related Tree and Shrub Crop Farmer,33,,,8,4,1,50.88
61230,Orchard and Related Tree and Shrub Crop Farmer,,,,8,4,41,50.88
61235,Vine Grower,,,,8,4,41,53.75
61240,Livestock Farmer,12,,,8,4,3,49.63
61240,Livestock Farmer,22,,,8,4,3,49.63
61240,Livestock Farmer,31,21,,,,41,49.63
61240,Livestock Farmer,31,,,8,4,41,49.63
61240,Livestock Farmer,32,,,8,4,1,49.63
61240,Livestock Farmer,33,,,8,4,1,49.63
61240,Livestock Farmer,,,,8,4,41,49.63
61250,Dairy Farmer,12,,,8,4,3,50.88
61250,Dairy Farmer,31,,22,8,4,41,50.88
61250,Dairy Farmer,33,,22,8,4,1,50.88
61250,Dairy Farmer,,,,8,4,41,50.88
61260,Poultry Farmer,11,,,8,4,41,56.79
61260,Poultry Farmer,31,,,8,4,41,56.79
61260,Poultry Farmer,,,,8,4,41,56.79
61270,Horticultural Farmer,21,,,6,2,41,62.83
61270,Horticultural Farmer,23,,,10,5,1,62.83
61270,Horticultural Farmer,31,,,8,4,3,62.83
61270,Horticultural Farmer,33,,1,8,4,1,62.83
61270,Horticultural Farmer,41,,,,,3,62.83
61270,Horticultural Farmer,,,1,8,4,2,62.83
61270,Horticultural Farmer,,,,8,4,2,62.83
61290,Other Specialised Farmers,31,,,8,4,3,53.15
61290,Other Specialised Farmers,,,,8,4,2,53.15
62000,Agricultural and Animal Husbandry Workers,,,,,,,
62100,General Farm Workers,,,,,,,
62105,"FarmWorker, General",13,,,12,5,1,46
62105,"FarmWorker, General",32,,,12,5,1,46
62105,"FarmWorker, General",33,,,12,5,1,46
62105,"FarmWorker, General",,31,,,,1,46
62105,"FarmWorker, General",,,,12,5,1,46
62110,"FarmHelper, General",,,,12,5,1,45.72
62120,Farm Servant,32,,,10,5,1,44.22
62120,Farm Servant,33,,,12,5,1,44.22
62120,Farm Servant,,11,,,,1,44.22
62120,Farm Servant,,,,10,5,1,44.22
62200,Field Crop and Vegetable Farm Workers,,,,,,,
62210,Field Crop Farm Worker,22,,,12,5,1,45.66
62210,Field Crop Farm Worker,31,,,12,5,3,45.66
62210,Field Crop Farm Worker,32,,,12,5,1,45.66
62210,Field Crop Farm Worker,33,,,12,5,1,45.66
62210,Field Crop Farm Worker,,13,,,,1,45.66
62210,Field Crop Farm Worker,,,,12,5,1,45.66
62220,Vegetable Farm Worker,11,,,12,5,3,45.66
62220,Vegetable Farm Worker,22,,,12,5,1,45.66
62220,Vegetable Farm Worker,32,,1,12,5,1,45.66
62220,Vegetable Farm Worker,33,,1,12,5,1,45.66
62220,Vegetable Farm Worker,,,,12,5,2,45.66
62230,Wheat Farm Worker,32,,,12,5,1,45.66
62230,Wheat Farm Worker,33,,,12,5,1,45.66
62230,Wheat Farm Worker,,,,12,5,1,45.66
62240,Cotton Farm Worker,,,,,,,
62250,Rice Farm Worker,,,,,,,
62260,SugarCane Farm Worker,,,,,,,
62290,Other Field Crop and Vegetable Farm Workers,11,,,12,5,3,45.66
62290,Other Field Crop and Vegetable Farm Workers,31,,,12,5,3,45.66
62290,Other Field Crop and Vegetable Farm Workers,32,,,12,5,1,45.66
62290,Other Field Crop and Vegetable Farm Workers,,,,12,5,1,45.66
62300,"Orchard, Vineyard and Related Tree and Shrub Crop Workers",,,,,,,
62320,Orchard Worker,11,,,10,5,3,46.59
62320,Orchard Worker,32,,,10,5,1,46.59
62320,Orchard Worker,33,,,12,5,1,46.59
62320,Orchard Worker,,,,10,5,1,46.59
62330,Vineyard Worker,11,,,12,5,3,46.59
62330,Vineyard Worker,,,,,,,
62340,Tea Plantation Worker,,,,,,,
62350,Rubber Plantation Worker,,,,,,,
62390,"Other Orchard, Vineyard and Related Tree and Shrub Crop Workers",33,,,12,5,1,46.59
62390,"Other Orchard, Vineyard and Related Tree and Shrub Crop Workers",,,,12,5,2,46.59
62400,Livestock Workers,31,,,12,5,3,52.4
62400,Livestock Workers,32,,,12,5,1,52.4
62400,Livestock Workers,33,,,12,5,1,52.4
62400,Livestock Workers,,21,,,,1,52.4
62400,Livestock Workers,,,2,12,5,1,52.4
62400,Livestock Workers,,,,12,5,1,52.4
62410,"Livestock Worker, General",23,,,12,5,1,49.18
62410,"Livestock Worker, General",31,,,12,5,3,49.18
62410,"Livestock Worker, General",32,,,12,5,1,49.18
62410,"Livestock Worker, General",33,,,12,5,1,49.18
62410,"Livestock Worker, General",,,,12,5,1,49.18
62420,Beef Cattle Farm Worker,33,,,12,5,1,49.18
62420,Beef Cattle Farm Worker,,,,12,5,1,49.18
62430,Sheep Farm Worker,33,,,12,5,1,45.99
62430,Sheep Farm Worker,,13,,,,1,45.99
62430,Sheep Farm Worker,,,,12,5,1,45.99
62440,Pig Farm Worker,,,2,12,5,1,49.18
62440,Pig Farm Worker,,,,12,5,1,49.18
62450,FurBearing Animal Farm Worker,,,,,,,
62460,Horse Worker,31,,,12,5,3,52.49
62460,Horse Worker,32,,,12,5,1,52.49
62460,Horse Worker,33,21,,,,1,52.49
62460,Horse Worker,33,,,12,5,1,52.49
62460,Horse Worker,,21,,,,1,52.49
62460,Horse Worker,,,,12,5,1,52.49
62490,Other Livestock Workers,11,,,12,5,3,53.99
62490,Other Livestock Workers,31,,,12,5,3,53.99
62490,Other Livestock Workers,33,,,12,5,1,53.99
62490,Other Livestock Workers,,,,12,5,2,53.99
62500,Dairy Farm Workers,,,,,,,
62510,"Dairy Farm Worker, General",33,,22,12,5,1,48.34
62510,"Dairy Farm Worker, General",,,,10,5,1,48.34
62520,Milker (Machine),11,,,10,5,3,48.34
62520,Milker (Machine),31,,,10,5,3,48.34
62520,Milker (Machine),33,,,12,5,1,48.34
62520,Milker (Machine),,,,10,5,2,48.34
62590,Other Dairy Farm Workers,,,,,,,
62600,Poultry Farm Workers,,,,,,,
62610,"Poultry Farm Worker, General",33,,,12,5,1,46.59
62610,"Poultry Farm Worker, General",,,,,,,
62620,Poultry Hatchery Worker,31,,,12,5,3,46.59
62620,Poultry Hatchery Worker,,,,12,5,1,46.59
62690,Other Poultry Farm Workers,,,,12,5,2,46.59
62700,Nursery Workers and Gardeners,23,,,12,5,1,55.13
62700,Nursery Workers and Gardeners,31,,,12,5,3,55.13
62700,Nursery Workers and Gardeners,32,,,12,5,1,55.13
62700,Nursery Workers and Gardeners,33,13,,,,1,55.13
62700,Nursery Workers and Gardeners,33,,,12,5,1,55.13
62700,Nursery Workers and Gardeners,,,,12,5,2,55.13
62720,Market Garden Worker,32,,,12,5,1,53.84
62720,Market Garden Worker,33,,1,12,5,1,53.84
62720,Market Garden Worker,,,,12,5,2,53.84
62730,Nursery Worker,23,,,12,5,1,52.5
62730,Nursery Worker,31,,,12,5,3,52.5
62730,Nursery Worker,32,,,12,5,1,52.5
62730,Nursery Worker,33,,,12,5,1,52.5
62730,Nursery Worker,,,,12,5,2,52.5
62740,Gardener,21,,,6,2,41,53.25
62740,Gardener,31,,,12,5,3,53.25
62740,Gardener,32,,,12,5,1,53.25
62740,Gardener,,,,12,5,2,53.25
62790,Other Nursery Workers and Gardeners,,,,12,5,2,53.84
62800,Farm Machinery Operators,,,,,,,
62820,Motorised Farm Equipment Operator,11,,,10,5,3,46.59
62820,Motorised Farm Equipment Operator,,,,10,5,2,46.59
62890,Other Farm Machinery Operators,,,,,,,
62900,Agricultural and Animal Husbandry Workers Not Elsewhere Classified,,,,,,,
62920,Apiary Worker,,,,10,5,3,49.47
62930,Sericulture Worker,,,,,,,
62940,Tree Tapper (except Rubber),,,,,,,
62950,Irrigator,,,,,,,
62960,Groundsman,31,,,11,5,3,49.47
62960,Groundsman,32,,,11,5,1,49.47
62960,Groundsman,,,,11,5,2,49.47
62970,Peat Worker,11,,,11,5,3,49.47
62970,Peat Worker,12,,,11,5,2,49.47
62970,Peat Worker,13,,,11,5,1,49.47
62970,Peat Worker,21,,33,6,2,3,49.47
62970,Peat Worker,31,,33,11,5,3,49.47
62970,Peat Worker,32,,2,11,5,1,49.47
62970,Peat Worker,33,,33,11,5,1,49.47
62970,Peat Worker,,21,,,,2,49.47
62970,Peat Worker,,,,11,5,2,49.47
62990,Other Agricultural and Animal Husbandry Workers,11,,,12,5,3,49.47
62990,Other Agricultural and Animal Husbandry Workers,31,,,12,5,3,49.47
62990,Other Agricultural and Animal Husbandry Workers,32,,,12,5,1,49.47
62990,Other Agricultural and Animal Husbandry Workers,33,,,12,5,1,49.47
62990,Other Agricultural and Animal Husbandry Workers,,,,12,5,2,49.47
63000,Forestry Workers,,,,,,,
63100,Loggers,,,,,,,
63110,Logger (General),31,,,10,5,3,51.9
63110,Logger (General),33,,,12,5,1,51.9
63110,Logger (General),,,,10,5,2,51.9
63120,Tree Feller and Bucker,33,,,12,5,1,52.93
63120,Tree Feller and Bucker,,,,10,5,2,52.93
63130,HighClimber (Logging),,,,,,,
63140,River Driver,31,,,10,5,3,54.65
63140,River Driver,33,,,12,5,1,54.65
63140,River Driver,,,,10,5,2,54.65
63190,Other Loggers,,,,10,5,1,54.52
63200,Forestry Workers (except Logging),,,,,,,
63220,Forest Supervisor,31,,,3,2,3,55.15
63220,Forest Supervisor,33,,,3,2,1,55.15
63220,Forest Supervisor,41,22,,,,1,55.15
63220,Forest Supervisor,51,,,3,2,5,55.15
63220,Forest Supervisor,,22,,,,2,55.15
63220,Forest Supervisor,,,,3,2,2,55.15
63230,Forestry Worker,31,,,12,5,3,51.24
63230,Forestry Worker,32,,,12,5,1,51.24
63230,Forestry Worker,33,,,12,5,1,51.24
63230,Forestry Worker,,,,12,5,2,51.24
63240,Timber Cruiser,,,,,,,
63250,Forest FireFighter,,,,,,,
63290,Other Forestry Workers,31,,,12,5,3,53.02
63290,Other Forestry Workers,32,,,12,5,1,53.02
63290,Other Forestry Workers,,,,12,5,2,53.02
64000,"Fishermen, Hunters and Related Workers",,,,,,,
64100,"Fisherman, DeepSea or Inland and Coastal Water",31,,,10,5,3,50.61
64100,"Fisherman, DeepSea or Inland and Coastal Water",33,,,12,5,1,50.61
64100,"Fisherman, DeepSea or Inland and Coastal Water",,21,,,,2,50.61
64100,"Fisherman, DeepSea or Inland and Coastal Water",,,,10,5,2,50.61
64120,DeepSea Fisherman,33,,,12,5,1,46.18
64120,DeepSea Fisherman,,,,10,5,2,46.18
64130,Inland and Coastal Water Fisherman,31,,,10,5,3,51.5
64130,Inland and Coastal Water Fisherman,33,,,12,5,1,51.5
64130,Inland and Coastal Water Fisherman,,,,10,5,2,51.5
64900,"Fishermen, Hunters and Related Workers Not Elsewhere Classified",,,,,,,
64920,Fish Farm Worker,,,,12,5,2,52.18
64930,Oyster Farm Worker,31,,4,12,5,3,51.77
64930,Oyster Farm Worker,32,,4,12,5,1,51.77
64930,Oyster Farm Worker,33,,,12,5,1,51.77
64930,Oyster Farm Worker,,,4,12,5,2,51.77
64930,Oyster Farm Worker,,,,12,5,1,51.77
64940,Whale Hunter,,,,,,,
64945,Whale or Seal Hunter,,,,,,,
64950,Seal Hunter,,,,,,,
64960,Trapper and Hunter,13,,,10,5,2,51.41
64960,Trapper and Hunter,31,,,10,5,3,51.41
64960,Trapper and Hunter,33,,,12,5,1,51.41
64960,Trapper and Hunter,,21,,,,2,51.41
64960,Trapper and Hunter,,,,10,5,2,51.41
64990,"Other Fishermen, Hunters and Related Workers",31,,,8,4,3,52.52
64990,"Other Fishermen, Hunters and Related Workers",33,,,8,4,1,52.52
64990,"Other Fishermen, Hunters and Related Workers",,31,,,,2,52.52
64990,"Other Fishermen, Hunters and Related Workers",,,,8,4,2,52.52
71000,"Miners, Quarrymen, WellDrillers and Related Workers",,,,,,,
71100,Miners and Quarrymen,,,,,,,
71105,"Miner, General",11,,,9,3,42,50.56
71105,"Miner, General",31,,,6,2,3,50.56
71105,"Miner, General",32,21,,,,1,50.56
71105,"Miner, General",32,,,9,3,1,50.56
71105,"Miner, General",33,,,11,5,1,50.56
71105,"Miner, General",,21,,,,2,50.56
71105,"Miner, General",,,,9,3,2,50.56
71110,"Quarryman, General",12,,,9,3,3,58.34
71110,"Quarryman, General",32,,,9,3,1,58.34
71110,"Quarryman, General",,,,9,3,2,58.34
71120,CuttingMachine Operator (Mine),,,,,,,
71125,"MiningMachine Operator, Specialisation Unknown",32,,,9,3,1,50.56
71125,"MiningMachine Operator, Specialisation Unknown",,,,9,3,2,50.56
71130,DrillingMachine Operator (Mine and Quarry),33,,,11,5,1,50.56
71130,DrillingMachine Operator (Mine and Quarry),,,,9,3,1,50.56
71140,Continuous MiningMachine Operator,,,,,,,
71150,ShotFirer (Mine and Quarry),,,,,,,
71160,Underground Timberman,32,,,9,3,2,50.56
71160,Underground Timberman,33,,,11,5,2,50.56
71160,Underground Timberman,,,,9,3,3,50.56
71170,Sampler (Mine),,,,,,,
71190,Other Miners and Quarrymen,32,,,11,5,1,60.22
71190,Other Miners and Quarrymen,,,,11,5,2,60.22
71200,Mineral and Stone Treaters,,,,9,3,2,57.09
71220,Stone Splitter,21,,,6,2,42,57.09
71220,Stone Splitter,22,,,9,3,2,57.09
71220,Stone Splitter,23,,,9,3,1,57.09
71220,Stone Splitter,31,,,6,2,3,57.09
71220,Stone Splitter,33,,,11,5,1,57.09
71220,Stone Splitter,,,,9,3,2,57.09
71230,MineralCrushingMachine Operator,31,,,6,2,3,50.56
71230,MineralCrushingMachine Operator,32,,,9,3,1,50.56
71230,MineralCrushingMachine Operator,,,,9,3,2,50.56
71240,MineralMillingMachine Operator,,,,,,,
71250,Jig Tender,,,,,,,
71260,Floatation Man,,,,,,,
71270,Precipitator,,,,,,,
71280,Cone Operator (Mine),,,,,,,
71290,Other Mineral and Stone Treaters,11,,,11,5,42,52.04
71290,Other Mineral and Stone Treaters,31,,33,11,5,3,52.04
71290,Other Mineral and Stone Treaters,,,,11,5,2,52.04
71300,"WellDrillers, Borers and Related Workers",31,,,6,2,3,50.56
71300,"WellDrillers, Borers and Related Workers",,,,9,3,2,50.56
71320,Derrickman (Oil and Gas Wells),,,,,,,
71330,Rotary Driller (Oil and Gas Wells),,,,,,,
71340,Cable Driller (Oil and Gas Wells),,,,,,,
71350,Cementer (Oil and Gas Wells),,,,,,,
71360,WellPuller (Oil and Gas Wells),,,,,,,
71370,Acidiser (Oil and Gas Wells),,,,,,,
71380,WellDriller and Borer (except Oil and Gas Wells),31,,,6,2,3,50.56
71380,WellDriller and Borer (except Oil and Gas Wells),,,,9,3,1,50.56
71390,"Other WellDrillers, Borers and Related Workers",,,,,,,
72000,"Metal Processor, Specialisation Unknown",31,,,6,2,42,60.18
